,gmap_id,name,address,latitude,longitude,num_of_reviews,avg_rating,cluster,city,Ciudad,cluster_categories,positive_sentiment,negative_sentiment
111,0x80c2d787bb935fc1:0xe683e5f6c5d834e0,Jim's Burgers,"Jim's Burgers, 16023 Amar Rd, La Puente, CA 91744",34.0363767,-117.9355759,34,4.6,3,Valinda,La Puente,Restaurant,6,0
112,0x80c2c0aee47e06c1:0x324d72fd20f1a8cf,Good Greek Grill,"Good Greek Grill, 1820 N Vermont Ave, Los Angeles, CA 90027",34.1042934,-118.2914042,37,4.6,24,Silver Lake,Los Angeles,Restaurant supply store,8,1
113,0x80c2990f1f5d79db:0x2aa94f153a563dee,Bleecker Street Restaurant,"Bleecker Street Restaurant, 5442 Yolanda Ave, Tarzana, CA 91356",34.169973899999995,-118.5402935,18,4.3,8,Encino,Tarzana,American restaurant,3,0
114,0x80dd30373ce540c7:0xcd1c0ab5cfac9881,Subway,"Subway, 6250 Pacific Coast Hwy, Long Beach, CA 90803",33.7662477,-118.1170188,58,3.9,9,Seal Beach,Long Beach,Sandwich shop,5,2
115,0x80dd31b2fff3a88d:0x7c9f7ccd0b02deee,Let’s Yolk About It,"Let’s Yolk About It, 4722 2nd St, Long Beach, CA 90803",33.7615295,-118.1382188,68,4.9,24,Seal Beach,Long Beach,Restaurant supply store,15,2
116,0x80c2c13c0688ef07:0xa017fea6b1148421,OG Wingz,"OG Wingz, 1360 E Colorado St, Glendale, CA 91205",34.1425537,-118.2351084,47,4.1,28,Glendale,Glendale,Chicken wings restaurant,10,3
117,0x80c2b92eafcab8ab:0xcb68407dd92f8d6d,Hatfield's,"Hatfield's, 6703 Melrose Ave, Los Angeles, CA 90038",34.0836732,-118.3399356,28,4.4,3,Hollywood,Los Angeles,Restaurant,1,2
118,0x80c2b582618cb793:0x74abd8c8bd2f264,Toraji Ramen,"Toraji Ramen, 1630 W Redondo Beach Blvd #9, Gardena, CA 90247",33.8883559,-118.3053837,48,4.2,33,Gardena,Gardena,Asian restaurant Ramen,2,3
119,0x80c289714fbf5d59:0x4c901a2764927f7e,TENTO,"91351 California, Santa Clarita, Soledad Canyon Rd, TENTO",34.417018299999995,-118.4565608,24,4.2,34,Canyon Country,Canyon Country,Restaurant Catering food,3,0
120,0x80c2c7f2619e052d:0x6f2c9f37c74b2e7b,Majangdong,"Majangdong, 3063 W 8th St, Los Angeles, CA 90005",34.0580196,-118.2936576,47,4.3,0,Koreatown,Los Angeles,Korean restaurant,1,0
121,0x80c2d5f8c0b01c57:0xa4f968b7b3666706,UN1QUE TEA & BAR,"California, Hacienda Heights, S Hacienda Blvd, UN1QUE TEA & BAR邮政编码: 91745",33.9951496,-117.9667825,58,4.5,3,Hacienda Heights,Hacienda Heights,Restaurant,7,2
122,0x80c2cf383457d135:0x36744cb10b261079,La Morenita,"La Morenita, 1320 La Puerta St, Los Angeles, CA 90023",34.0166736,-118.1930988,16,4.9,3,Boyle Heights,Los Angeles,Restaurant,2,2
123,0x80c2c014128d7b37:0x160cc04dff4553a9,Kreate Pizza,"Kreate Pizza, 1135 W Glenoaks Blvd, Glendale, CA 91202",34.165130999999995,-118.280902,28,4.5,10,Burbank,Glendale,Pizza restaurant,6,2
124,0x80c2c515ead54087:0x1c9ebb4e7d8e392f,Ming Wa Restaurant,"Ming Wa Restaurant, 1227 Valley Blvd, Alhambra, CA 91803",34.0782599,-118.1373662,16,4.3,6,Alhambra,Alhambra,Chinese restaurant,3,2
125,0x80c25b195e97d72f:0x5586a1498e0ccbde,Thai Garden Restaurant,"Thai Garden Restaurant, 2011 W Ave K, Lancaster, CA 93536",34.6758685,-118.1664286,13,4.3,12,Lancaster,Lancaster,Thai restaurant,3,2
126,0x80c2c712e5bd4ba3:0x447482239d0a57c1,Pupuseria y Panederia Atecosol,"Pupuseria y Panederia Atecosol, 2523 W Temple St, Los Angeles, CA 90026",34.0726129,-118.274087,58,4.3,3,Echo Park,Los Angeles,Restaurant,2,1
127,0x80c2c7b49b13da53:0x4711c6fcf8cd32e2,Checkers Downtown,"Checkers Downtown, 535 S Grand Ave, Los Angeles, CA 90071",34.0494983,-118.2547754,57,4.1,31,Los Angeles,Los Angeles,Fusion restaurant,9,1
128,0x80c29721bbafc19d:0x864a65486f35763,LA Shawarma,"LA Shawarma, 12925 Sherman Way, North Hollywood, CA 91605",34.201429399999995,-118.4149907,48,4.8,25,Valley Glen,North Hollywood,Mediterranean restaurant,6,1
129,0x80c2d71b73761e25:0x63d010daf63a102b,Merendero San Marcos,"Merendero San Marcos, 16002 E Amar Rd, City of Industry, CA 91744",34.0358257,-117.9362724,17,4.6,4,Valinda,La Puente,Mexican restaurant,3,0
130,0x80c2db988a9307f9:0xb948d5369ae0ce1b,Tasty Thousand Restaurant,"Tasty Thousand Restaurant, 8817 Valley Blvd, Rosemead, CA 91770",34.0817145,-118.0768275,58,2.9,24,Rosemead,Rosemead,Restaurant supply store,1,1
131,0x80c2578278ad12b7:0x1d6e40dee607e369,Los Tapatios,"Los Tapatios, 2520 E Palmdale Blvd, Palmdale, CA 93550",34.578967899999995,-118.0842733,18,4.3,4,Palmdale,Palmdale,Mexican restaurant,1,0
132,0x80c2c9807353ebf3:0xca991b70215ae8c5,Delicias Mexican Food,"Delicias Mexican Food, 2076 E 103rd St #3127, Los Angeles, CA 90002",33.942968,-118.234934,38,4.7,8,South Gate,Los Angeles,American restaurant,2,0
133,0x80c29ca7bd633643:0x33f6c95e352413e7,Villa Del Sol Mexican Restuarant,"Villa Del Sol Mexican Restuarant, 20539 Devonshire St, Chatsworth, CA 91311",34.2579222,-118.5809253,38,4.2,4,Chatsworth,Chatsworth,Mexican restaurant,8,0
134,0x80c2beb4abaf4303:0xc64ef06c69f8d78c,M Con,"M Con, 8459 Beverly Blvd, Los Angeles, CA 90048",34.0762222,-118.3751883,18,4.8,11,West Hollywood,Los Angeles,Asian restaurant,4,1
135,0x80c32af660865525:0x2ed3a8bb4b89c448,Dongbu Live Fish,"Dongbu Live Fish, 18785 Colima Rd, Rowland Heights, CA 91748",33.9880217,-117.8943903,25,4.5,23,Rowland Heights,Rowland Heights,Seafood restaurant,1,0
136,0x80c2cdac7ca32c43:0xe99d0c06a6e5105b,Albert Fresh Mexican Food,"Albert Fresh Mexican Food, 8019 Stewart and Gray Rd, Downey, CA 90241",33.9346754,-118.1428766,18,3.3,3,Downey,Downey,Restaurant,0,2
137,0x80c29c7d0030136b:0x6c4e01d9c98121b4,Tacos Playa De Oro,"Tacos Playa De Oro, Browns Creek Ln, Canoga Park, CA 91304",34.2241096,-118.5887548,18,4.7,4,Canoga Park,Canoga Park,Mexican restaurant,2,1
138,0x80dd35dd47edae27:0xaed1084d6e952ef7,Tacos Estilo DF,"Tacos Estilo DF, 1007 Wilmington Blvd, Wilmington, CA 90744",33.7825355,-118.2747256,28,4.0,26,Lomita,Wilmington,Mexican restaurant,2,0
139,0x80c2cba5ce0f1489:0xe01ecaeae949e59c,OS Louisiana Fish and Grill,"OS Louisiana Fish and Grill, 11816 Wilmington Ave, Los Angeles, CA 90059",33.9253684,-118.2386143,58,3.7,3,Willowbrook,Los Angeles,Restaurant,5,3
140,0x80c328f9f39e3a39:0xe2718a346988cad9,Pep's Sub & Pizza Shack,"Pep's Sub & Pizza Shack, 151 Grand Ave, Covina, CA 91724",34.0872217,-117.8734611,54,4.6,2,Covina,Covina,Pizza restaurant,6,0
141,0x80c29ebd9c08f17b:0x75132c476c15186b,Denj Restaurant,"Denj Restaurant, 20002 Ventura Blvd, Woodland Hills, CA 91364",34.1716267,-118.5687176,112,4.2,9,Woodland Hills,Woodland Hills,Sandwich shop,14,3
142,0x80c2c902ce801177:0x79a63512f42a4781,RESTAURANT PALOS Comida Mexicana,"RESTAURANT PALOS Comida Mexicana, 8419 State St, South Gate, CA 90280",33.9601389,-118.2116178,58,4.8,3,South Gate,South Gate,Restaurant,7,1
143,0x80c2b5641faffbb5:0x3d11e33453aaa151,Shin-Sen-Gumi Shabu-Shabu,"Shin-Sen-Gumi Shabu-Shabu, 1695 Artesia Blvd, Gardena, CA 90248",33.873354,-118.306589,238,4.6,24,Gardena,Gardena,Restaurant supply store,49,4
144,0x80dd4b21452331cb:0x67bd1a580a06a8c1,Pazzo Pizzeria,"Pazzo Pizzeria, 22825 Hawthorne Blvd, Torrance, CA 90505",33.819858,-118.352108,58,4.5,10,Torrance,Torrance,Pizza restaurant,5,2
145,0x80c2ce273a27921d:0x1523de0a243c8c40,P&J Deli Market,"P&J Deli Market, 570 S Greenwood Ave, Montebello, CA 90640",34.0035205,-118.1140935,18,4.8,3,Montebello,Montebello,Restaurant,4,0
146,0x80c295db99dc0e0d:0x26311d5899f582d6,Burger King,"Burger King, 6060 Lankershim Blvd, North Hollywood, CA 91606",34.1817885,-118.3845163,28,3.5,7,North Hollywood,North Hollywood,Hamburger restaurant,5,2
147,0x80dd31c372ad2155:0x99e1b6882fbcf6f8,The Crab Shack Express,"The Crab Shack Express, 325 The Promenade N, Long Beach, CA 90802",33.7709193,-118.1907234,18,4.4,3,Long Beach,Long Beach,Restaurant,3,0
148,0x80c32a65ce177a01:0x85f44556a53e296c,Simpli Sushi & Oyster Bar,"Simpli Sushi & Oyster Bar, 18222 Gale Ave, City of Industry, CA 91748",33.994938999999995,-117.905446,16,4.1,3,South San Jose Hills,Rowland Heights,Restaurant,6,1
149,0x80c2d680630f8c25:0x8f8fe51b3dfea9c5,Jurassic Restaurant,"Jurassic Restaurant, 15301 Gale Ave, City of Industry, CA 91745",34.0142221,-117.9731493,18,3.8,20,Hacienda Heights,Hacienda Heights,Taiwanese restaurant,3,0
150,0x80c29bad747dbc9b:0x4b2b286c7639034c,Taqueria La Plebe and More,"Taqueria La Plebe and More, 8619 Reseda Blvd, Northridge, CA 91324",34.2270129,-118.5364555,54,4.8,4,Northridge,Northridge,Mexican restaurant,7,0
151,0x80c33141b3eeb51f:0x7a67adf4548889b,Pong’s Ramen & Burger,"Pong’s Ramen & Burger, 697 E Foothill Blvd, Claremont, CA 91711",34.1079429,-117.7034774,28,4.5,7,Claremont,Claremont,Hamburger restaurant,7,0
152,0x80c2b4c991585c67:0xdeab4f60a5a22b87,Subway,"Subway, 5035 Torrance Blvd, Torrance, CA 90503",33.838088899999995,-118.3677548,16,3.9,9,Redondo Beach,Torrance,Sandwich shop,1,1
153,0x80c294150ae60127:0xd44df970e7637ce6,TACOS MARY,"TACOS MARY, 8298 Case Ave, Sun Valley, CA 91352",34.221328,-118.3725743,24,4.6,4,North Hollywood,Sun Valley,Mexican restaurant,2,0
154,0x80c295e30712f88d:0xca6be149f990777c,Original Tommy's World Famous Hamburgers,"Original Tommy's World Famous Hamburgers, 1310 N San Fernando Blvd, Burbank, CA 91504",34.1897042,-118.3204457,25,4.6,7,Burbank,Burbank,Hamburger restaurant,4,1
155,0x80c2ca9b2eb4fd9f:0x7e3f52a5eaf07a4,Tia's Laura Mexican Food,"Tia's Laura Mexican Food, 858 W Gardena Blvd, Gardena, CA 90247",33.8814448,-118.2910408,18,4.4,4,Gardena,Gardena,Mexican restaurant,0,1
156,0x80dd32979ca2e58b:0xda694a57301cc7c9,Pizza Hut Express,"Pizza Hut Express, 17900 Bellflower Blvd, Bellflower, CA 90706",33.869484,-118.124786,18,4.2,2,Bellflower,Bellflower,Pizza restaurant,0,2
157,0x80c2c77cdff9d2e5:0x1cbb07cf6467efb1,Sul Kko Jang,"Sul Kko Jang, 3429 W 6th St, Los Angeles, CA 90020",34.0637788,-118.2965006,35,3.7,24,Koreatown,Los Angeles,Restaurant supply store,4,1
158,0x80c288888fc9157d:0xdb3c41d19b76f1bc,Rosarito Grill,"Rosarito Grill, 19415 Soledad Canyon Rd, Canyon Country, CA 91351",34.4164015,-118.4751845,74,4.1,19,Canyon Country,Canyon Country,Latin American restaurant,6,3
159,0x80c2b5825de59d07:0xb65bcc9da10d1a9e,Ramen Shack Takumiya,"Ramen Shack Takumiya, 1721 W Redondo Beach Blvd, Gardena, CA 90247",33.8892542,-118.307796,88,4.4,33,Gardena,Gardena,Asian restaurant Ramen,22,5
160,0x80c2c6391144eda1:0xc624c3fc11154c0f,Zip Fusion Sushi,"Zip Fusion Sushi, 744 E 3rd St, Los Angeles, CA 90013",34.045564,-118.236525,34,4.2,11,Los Angeles,Los Angeles,Asian restaurant,9,1
161,0x80c2da56c831b8ef:0x6dda68eaffbd3a70,UR SPACE,"UR SPACE, 9619 E Las Tunas Dr, Temple City, CA 91780",34.1070434,-118.0602327,13,3.9,11,Temple City,Temple City,Asian restaurant,4,1
162,0x80dd33d6db12015b:0x8269da500e88962c,Mixx,"Mixx, 3853 Atlantic Ave, Long Beach, CA 90807",33.8285802,-118.1853877,38,4.8,3,Lakewood,Long Beach,Restaurant,5,2
163,0x80c2c87ed845cb4f:0xb327ad290304b9b8,Taquiza's Tzintzun,"Taquiza's Tzintzun, 836 E 25th St, Los Angeles, CA 90011",34.020803,-118.25766,25,4.9,14,Los Angeles,Los Angeles,Family restaurant,2,0
164,0x80c2c7a007528909:0x5ff6190abf10b02c,Pollo Master,"Pollo Master, 2131 W 6th St, Los Angeles, CA 90057",34.0603541,-118.2755086,56,4.3,19,Echo Park,Los Angeles,Latin American restaurant,3,0
165,0x80c2c67f0d703145:0x3d0a01a53b3c5625,Champion Donuts,"Champion Donuts, 3209 N Broadway, Los Angeles, CA 90031",34.0739323,-118.2074587,18,4.0,21,Boyle Heights,Los Angeles,Breakfast restaurant,3,0
166,0x80c295c0702835ed:0xc31c5976dd92de6,Los Tripones,"Los Tripones, 6102 Vineland Ave, North Hollywood, CA 91606",34.181391,-118.370081,34,4.3,19,North Hollywood,North Hollywood,Latin American restaurant,1,0
167,0x80c296d21419f6e1:0x82a3471b035f1285,Thai Thai Cafe,"Thai Thai Cafe, 13605 Roscoe Blvd, Panorama City, CA 91402",34.2221125,-118.4293028,58,3.8,12,Valley Glen,Panorama City,Thai restaurant,4,3
168,0x80c2d4a38802466f:0x9075163abf41aee4,La Pancita Feliz,"La Pancita Feliz, 15045 Mulberry Dr, Whittier, CA 90604",33.935925,-118.0105973,33,4.5,4,La Mirada,Whittier,Mexican restaurant,7,3
169,0x80c2c7cc32ce9285:0x40679206a2fedb4c,Panaderia Amarilla,"Panaderia Amarilla, 1201 Santee St, Los Angeles, CA 90015",34.036311999999995,-118.257656,66,3.3,24,Los Angeles,Los Angeles,Restaurant supply store,4,3
170,0x80dd339f324bbeb1:0x48a9ce8f85843e70,El Pocho Grill,"El Pocho Grill, 610 E Carson St, Long Beach, CA 90807",33.8315486,-118.1845855,18,4.2,3,Lakewood,Long Beach,Restaurant,5,0
171,0x80dd3159c118ca31:0xf7a196341d119752,Tacos los 2 pollitos,"Tacos los 2 pollitos, 112 W Pacific Coast Hwy, Long Beach, CA 90806",33.7896804,-118.1929188,37,3.9,4,Long Beach,Long Beach,Mexican restaurant,3,1
172,0x80c2cc68408eb64b:0xf013016306b00571,Pizza Hut Express,"Pizza Hut Express, 11001 Atlantic Ave, Lynwood, CA 90262",33.9304409,-118.1839851,18,3.6,10,Lynwood,Lynwood,Pizza restaurant,0,1
173,0x80c2db05cc652fc3:0xdb8fb237b8158353,Tacos El Pastorcito,"Tacos El Pastorcito, 9700 E Las Tunas Dr, Temple City, CA 91780",34.106868899999995,-118.0574839,28,4.5,3,Temple City,Temple City,Restaurant,2,1
174,0x80c2ba2a741968d3:0x1558f9565d525570,TOGO'S Sandwiches,"TOGO'S Sandwiches, 8985 Venice Blvd., C-1b, Los Angeles, CA 90034",34.027043,-118.393447,18,3.3,9,Culver City,Los Angeles,Sandwich shop,2,1
175,0x80c2d08f61e4eb23:0x3bbcff0081053469,Vietnamese Restaurant,"Vietnamese Restaurant, 9685 Garvey Ave, South El Monte, CA 91733",34.0629432,-118.0580959,14,4.1,13,South El Monte,South El Monte,Vietnamese restaurant,2,0
176,0x80c2d7137c88c667:0xdc599b006f5e94eb,Pho John,"Pho John, 1638 Puente Ave, Baldwin Park, CA 91706",34.0645528,-117.9666139,24,4.0,13,West Puente Valley,Baldwin Park,Vietnamese restaurant,4,0
177,0x80c2c5213d492247:0xd0703ba1f9482fad,Bambū,"Bambū, 410 W Main St, Alhambra, CA 91801",34.0929669,-118.1311724,18,3.7,24,Alhambra,Alhambra,Restaurant supply store,0,1
178,0x80dd35f61bbf7dc7:0x735c47b11e87e1a4,Ahhan Thai Cuisine,"Ahhan Thai Cuisine, 133 E Lomita Blvd, Carson, CA 90745",33.7994698,-118.2734493,17,4.6,12,West Carson,Carson,Thai restaurant,5,1
179,0x80c2c9b5bc39d6a9:0x3fb57c4204c9e804,SUBWAY,"SUBWAY, 454 W Florence Ave #101, Los Angeles, CA 90003",33.9744437,-118.2822736,13,3.7,9,Florence-Graham,Los Angeles,Sandwich shop,1,2
180,0x80c2b9bf48e06975:0x81fc4577de9242f2,Hyesung Noodle House,"Hyesung Noodle House, 125 N Western Ave #106, Los Angeles, CA 90004",34.073670199999995,-118.3095173,28,4.6,0,Koreatown,Los Angeles,Korean restaurant,2,0
181,0x80c2c64ba2e42757:0xa50dfaa9a533f107,Pestolini,"Pestolini, 363 S Broadway, Los Angeles, CA 90013",34.0496926,-118.2494265,45,4.0,15,Los Angeles,Los Angeles,Italian restaurant,4,2
182,0x80c29b8500979d43:0xb5fc45c3171bc8db,Taco truck tho,"Taco truck tho, 8430 Winnetka Ave #8418, Winnetka, CA 91306",34.2232696,-118.5708186,28,4.6,26,Northridge,Winnetka,Mexican restaurant,2,0
183,0x80c2dbf216c1b8c5:0xf4b936280f6226e7,Blaze Pizza,"Blaze Pizza, 815 W Naomi Ave Unit #C, Arcadia, CA 91007",34.124004,-118.05815,54,4.0,2,Temple City,Arcadia,Pizza restaurant,9,1
184,0x80c2501cde1c0001:0xd8959af60bac25,Fatboys Taco,"Fatboys Taco, 336 E Palmdale Blvd, Palmdale, CA 93550",34.5796588,-118.1234688,593,4.8,26,Palmdale,Palmdale,Mexican restaurant,14,4
185,0x80c297eca2b3f421:0x8a8e3826875f0f04,La Vo Noodle & Thai Curry Pizza 2,"La Vo Noodle & Thai Curry Pizza 2, 8236 Coldwater Canyon Ave, North Hollywood, CA 91605",34.2208533,-118.4140765,28,4.8,3,Valley Glen,North Hollywood,Restaurant,7,1
186,0x80c2bf75fa7a35e5:0x71aa0dd59317547d,Sweet Lily Bakery Cafe,"Sweet Lily Bakery Cafe, 3315 Cahuenga Blvd W, Los Angeles, CA 90068",34.1304515,-118.3507332,55,4.7,22,Universal City,Los Angeles,Caterer Restaurant,10,0
187,0x80c2b4d2ca3e19c9:0xcf83f70eaba7a203,El Torito Grill,"El Torito Grill, 21321 Hawthorne Blvd, Torrance, CA 90503",33.8350066,-118.3563235,48,3.6,4,Torrance,Torrance,Mexican restaurant,8,4
188,0x80c2ba8bdfae54db:0x9758a09dc9e24efa,Tamara's Tamales,"Tamara's Tamales, 13352 W Washington Blvd, Los Angeles, CA 90066",33.9922295,-118.4434873,58,4.6,4,Venice,Los Angeles,Mexican restaurant,13,2
189,0x80c2c7fc504ee469:0xd53dff36e0d5bbc4,Pizza Pasta Dilla,"Pizza Pasta Dilla, 1243 S Alvarado St b1, Los Angeles, CA 90006",34.0477305,-118.2830324,24,4.7,3,Koreatown,Los Angeles,Restaurant,3,0
190,0x80c2b4f982710d7d:0x692321a88062d20b,THE SEAFOOD BAR,"THE SEAFOOD BAR, 1815 Hawthorne Blvd UNIT 351, Redondo Beach, CA 90278",33.8714411,-118.3549923,18,4.3,23,Lawndale,Redondo Beach,Seafood restaurant,2,2
191,0x80c327d806e10cb3:0xa0249f52c02681b2,Pizza Loca,"Pizza Loca, 493 S Citrus Ave, Azusa, CA 91702",34.114360999999995,-117.890635,64,3.3,10,Covina,Azusa,Pizza restaurant,4,3
192,0x80c2c7cc4061048b:0xb683b430f05b48a8,Doña Estela Mariscos,"Doña Estela Mariscos, 528-598 Traction Ave, Los Angeles, CA 90013",34.046647,-118.237652,35,4.6,4,Los Angeles,Los Angeles,Mexican restaurant,3,3
193,0x80c2cd3df3129e2f:0xd3333bb48338700c,Los Sabrosos al Horno,"Los Sabrosos al Horno, 4901 Patata St, Cudahy, CA 90201",33.9556207,-118.181692,33,4.5,3,Cudahy,Bell Gardens,Restaurant,1,0
194,0x80c2c9731f41a069:0xae0f3410f87e92ca,Tom's Jr #3,"Tom's Jr #3, 3998 S Figueroa St, Los Angeles, CA 90037",34.0113793,-118.2824413,34,4.5,3,Koreatown,Los Angeles,Restaurant,5,2
195,0x80c2c7b07c26c73b:0x6b73754caa94d1fc,ROLL SPOT sushi & desserts,"90012 California, Los Angeles, Astronaut Ellison S Onizuka St, ROLL SPOT sushi & desserts",34.0501174,-118.2418082,33,4.7,22,Los Angeles,Los Angeles,Caterer Restaurant,7,1
196,0x80c2c98f3d6595a1:0x9693c0607778f667,Wingstop,"Wingstop, 528 E Manchester Ave, Los Angeles, CA 90003",33.9597316,-118.2655672,48,4.1,28,Florence-Graham,Los Angeles,Chicken wings restaurant,1,0
197,0x80c29ff254f17ac5:0x8c596cbb022de734,The Bombay Frankie Company - Woodland Hills,"The Bombay Frankie Company - Woodland Hills, 21853 Ventura Blvd, Woodland Hills, CA 91364",34.1686257,-118.6034023,26,4.5,3,Woodland Hills,Woodland Hills,Restaurant,5,1
198,0x80c2c634e42365c5:0x2e84f7ebbaa099aa,BrunchDTLA - CLOSED for REMODEL,"BrunchDTLA - CLOSED for REMODEL, 718 S Los Angeles St A, Los Angeles, CA 90014",34.0427024,-118.2507967,47,4.3,24,Los Angeles,Los Angeles,Restaurant supply store,6,2
199,0x80c2cefd0b5299d9:0xc9f297d6aa0c887c,Church's Chicken,"Church's Chicken, 5133 E Washington Blvd, Commerce, CA 90040",34.0033655,-118.1677446,28,2.3,28,East Los Angeles,Los Angeles,Chicken wings restaurant,0,4
200,0x80c2c7b55c9765b1:0x59e07c918fb5679a,Corleone Pizza,"Corleone Pizza, 310 W 7th St, Los Angeles, CA 90014",34.045373,-118.2538564,47,4.2,2,Los Angeles,Los Angeles,Pizza restaurant,2,1
201,0x80c2c7b48c8af497:0x48bdfbb084536543,Bachi Yaki,"Bachi Yaki, 709 W Olympic Blvd, Los Angeles, CA 90015",34.0445776,-118.2627983,38,4.3,3,Los Angeles,Los Angeles,Restaurant,5,1
202,0x80c2da7a18d1cd69:0xf99d7a5b57df4842,Tasty Dining,"Tasty Dining, 9920 Valley Blvd, El Monte, CA 91731",34.0792576,-118.05506,26,3.6,6,Rosemead,El Monte,Chinese restaurant,2,0
203,0x80c29b3509251301:0x4cded71fa1bc4dc3,Subway,"Subway, 19300 Rinaldi St Suite E, Northridge, CA 91326",34.2742424,-118.554634,34,3.7,9,Northridge,Porter Ranch,Sandwich shop,5,2
204,0x80c2b4004949f081:0xd77c671d7da43f8c,La Sirena Grill,"La Sirena Grill, 710 S Allied Way, El Segundo, CA 90245",33.9067228,-118.3905225,38,4.1,19,El Segundo,El Segundo,Latin American restaurant,10,4
205,0x80c291b552372bb7:0xfd17d624c987ff7,Crab Hub,"Crab Hub, 110 N Maclay Ave, San Fernando, CA 91340",34.284293,-118.43938,48,4.6,3,San Fernando,San Fernando,Restaurant,8,0
206,0x80c2bb4514b42bf5:0xca67af8a5b901271,Subway Restaurants,"Subway Restaurants, 3023 Wilshire Blvd, Santa Monica, CA 90402",34.0397666,-118.4734357,18,3.9,9,Santa Monica,Santa Monica,Sandwich shop,3,2
207,0x80c2bc87ec9e02c1:0x249cfc6df28d3d0c,Blaze Pizza,"Blaze Pizza, 617 Charles E Young Dr E, Los Angeles, CA 90095",34.06838,-118.44236,18,4.4,2,Beverly Hills,Los Angeles,Pizza restaurant,0,1
208,0x80c2975e51494b07:0x44037df8aec1781b,la Casa Eatery,"la Casa Eatery, 16067 Vanowen St, Van Nuys, CA 91406",34.1940672,-118.4834617,36,4.0,1,Valley Glen,Van Nuys,Fast food restaurant,5,2
209,0x80c2d2312eeb9769:0xe0f2c71067f277f9,Dough Boy Pizza,"Dough Boy Pizza, 8017 Norwalk Blvd, Whittier, CA 90606",33.9718758,-118.074038,36,3.6,24,West Whittier-Los Nietos,Whittier,Restaurant supply store,3,3
210,0x80c2d6742440c4eb:0x3df728ec4df56d1d,Tic Tac Restaurant,"Tic Tac Restaurant, 15811 Main St, La Puente, CA 91744",34.0202759,-117.9534915,58,4.4,4,La Puente,La Puente,Mexican restaurant,3,1
211,0x80c33138d183701f:0xc4e8c83689c68a6e,Pepo Melo,"Pepo Melo, 301 Harvard Ave N, Claremont, CA 91711",34.0968403,-117.7166467,18,4.8,3,Claremont,Claremont,Restaurant,3,0
212,0x80c2b943ea6e3059:0xf3df57ae83d2f34a,Chicken On Fire,"Chicken On Fire, 8500 W Olympic Blvd, Los Angeles, CA 90035",34.0589216,-118.3766153,37,3.7,12,Beverly Hills,Los Angeles,Thai restaurant,5,1
213,0x80c3321bced04259:0x2883b44b9e7d2026,Tacos El CUÑADO,"Tacos El CUÑADO, 763 St Paul St, Pomona, CA 91767",34.066408,-117.7210121,27,4.7,4,Claremont,Pomona,Mexican restaurant,5,0
214,0x80c2c75623aa9ca1:0x91b93017e6abbc35,El Sazon del Campo,"El Sazon del Campo, 2005 W 8th St, Los Angeles, CA 90057",34.0547107,-118.2769544,18,4.6,3,Koreatown,Los Angeles,Restaurant,0,1
215,0x80c2910921f44c0f:0xf4f6131acceeb824,El Indio,"El Indio, 13403 Van Nuys Blvd, Pacoima, CA 91331",34.2642314,-118.4249617,48,4.1,32,San Fernando,Pacoima,Indian restaurant,5,3
216,0x80c32a66f679762f:0x26510796462f5e06,S & W China Taste,"S & W China Taste, 18224 Gale Ave, City of Industry, CA 91748",33.9950684,-117.905438,38,4.5,6,South San Jose Hills,Rowland Heights,Chinese restaurant,4,0
217,0x80c25976954c9ec7:0x25673f7915d3316a,Chick-n-Bun,"Chick-n-Bun, 1125 W Rancho Vista Blvd Unit A, Palmdale, CA 93551",34.602262,-118.1502569,76,4.0,3,Palmdale,Palmdale,Restaurant,3,4
218,0x80c3287a9032de21:0x77151de9ac6c4322,Tommy's,"Tommy's, 154 E Arrow Hwy, Covina, CA 91722",34.1065901,-117.888835,38,4.1,7,Covina,Covina,Hamburger restaurant,2,1
219,0x80c2b91f85dfc207:0x7adb196767e68050,Cafe Fresco,"Cafe Fresco, 6254 Wilshire Blvd, Los Angeles, CA 90048",34.0629492,-118.3653093,33,4.7,3,West Hollywood,Los Angeles,Restaurant,3,0
220,0x80c27f8e259ccb67:0x990b4933ba3503d7,Laco Taco,"Laco Taco, 28910 Ave Penn, Valencia, CA 91355",34.4450431,-118.6389675,24,4.9,4,Valencia,Valencia,Mexican restaurant,4,1
221,0x80c2b90961a48959:0xd409b7a22eadbacc,ORGANICO,"ORGANICO, 5001 Melrose Ave, Los Angeles, CA 90038",34.083642,-118.3093662,128,4.6,3,Hollywood,Los Angeles,Restaurant,7,0
222,0x80dd4b63c7058a55:0x48c4445ccf80dce3,The Cove Cafe,"The Cove Cafe, 36 Malaga Cove Plaza, Palos Verdes Estates, CA 90274",33.799897099999995,-118.3891638,46,4.6,24,Redondo Beach,Palos Verdes Peninsula,Restaurant supply store,8,1
223,0x80c29dc6bd192785:0x7905ad90c075cc59,Bagelicious,"Bagelicious, 6444 Platt Ave, West Hills, CA 91307",34.188092,-118.641612,24,3.8,1,West Hills,West Hills,Fast food restaurant,4,1
